id	label_en	synonym_en	label_ja	synonym_ja	OMIM	Orphanet
MONDO:0006228	gastric papillary adenocarcinoma	papillary stomach adenocarcinoma|papillary adenocarcinoma of stomach|papillary adenocarcinoma of the stomach|gastric papillary adenocarcinoma|stomach papillary adenocarcinoma	胃乳頭状腺癌			
MONDO:0006229	gastric small cell neuroendocrine carcinoma	STSC|small cell carcinoma of stomach|gastric small cell carcinoma|Oat cell carcinoma of stomach|gastric Oat cell carcinoma|gastric small cell neuroendocrine carcinoma|Oat cell carcinoma of the stomach|stomach small cell carcinoma|small cell carcinoma of the stomach	胃小細胞神経内分泌癌			
MONDO:0006230	gastric squamous cell carcinoma	gastric squamous cell carcinoma|gastric (stomach) squamous cell cancer|stomach squamous cell carcinoma|squamous cell carcinoma of the stomach|squamous cell carcinoma of stomach	胃扁平上皮癌			Orphanet:418959
MONDO:0006231	gastrointestinal hamartoma	gastrointestinal hamartoma	消化管過誤腫			
MONDO:0006232	giant cell tumor of soft tissue	Osteoclastoma of soft tissue|giant cell tumor of soft tissue|GCT-ST	軟部組織巨細胞腫			
MONDO:0006233	gonadal teratoma		性腺奇形腫			
MONDO:0006234	grade III prostatic intraepithelial neoplasia	grade 3 pin|prostate gland carcinoma in situ|carcinoma in situ of prostate gland|adenocarcinoma in situ of prostate|grade III pin|stage 0 prostate gland carcinoma|prostate carcinoma in situ|prostate gland in situ carcinoma|pin III|prostate adenocarcinoma in situ|grade 3 prostatic intraepithelial neoplasia|carcinoma in situ of prostate|adenocarcinoma in situ of the prostate	グレード3前立腺上皮内腫瘍			
MONDO:0006235	granular cell tumor	neoplasm of granular cell|granular cell tumour NOS (morphologic abnormality)|granular cell tumor NOS (morphologic abnormality)|Abrikosoff's granulous cell tumour|GCT|malignant variant of Abrikosov's tumor|Abrikosoff's tumor|Abrikosov窶冱 tumor|Abrikosov's tumour|Abrikosov窶冱 tumour|giant granulocellular Abrikosov's tumor|malignant variant of Abrikosov's tumour|Abrikosov's tumor|Abrikosoff's tumour|Abrikosoff's granulous cell tumor|giant granulocellular Abrikosov's tumour|Abrikossoff tumour|Abrikossoff's tumour|granular cell tumor|granular cell tumour (morphologic abnormality)|granular cell nerve sheath tumor|granular cell myoblastoma|granular cell schwannoma|Abrikossoff's tumor|granular cell neoplasm|granular cell tumor (morphologic abnormality)|granular cell nerve sheath tumour|Abrikossoff tumor	顆粒細胞腫			
MONDO:0006237	granulocytic sarcoma	"granulocytic sarcoma|sarcoma, granulocytic, malignant"	顆粒球性肉腫			
MONDO:0006238	growth hormone-producing pituitary gland adenoma	somatotropic adenoma|growth hormone-producing pituitary gland adenoma|somatotroph adenoma|growth hormone secreting adenoma of the pituitary gland|growth hormone producing adenoma of pituitary|growth hormone producing adenoma of the pituitary gland|growth hormone producing pituitary adenoma|GH cell adenoma|growth hormone secreting pituitary adenoma|growth hormone secreting adenoma of pituitary gland|growth hormone-producing adenoma|growth hormone secreting adenoma of pituitary|growth hormone producing pituitary gland adenoma|growth hormone secreting adenoma of the pituitary|Somatotrophinoma|growth hormone producing adenoma of the pituitary|growth hormone secreting pituitary gland adenoma|somatotrope adenoma|growth hormone producing adenoma of pituitary gland	成長ホルモン産生下垂体腺腫			Orphanet:96256
MONDO:0006239	head and neck paraganglioma	paraganglioma of the head and neck|paraganglioma of craniocervical region|craniocervical region paraganglioma|paraganglioma of head and neck|head and neck paraganglioma	頭頸部傍神経節腫	頭頚部傍神経節腫		
MONDO:0006241	hepatic granuloma		肝肉芽腫			
MONDO:0006243	hepatoid adenocarcinoma	hepatoid carcinoma|hepatoid adenocarcinoma	肝様腺癌			
MONDO:0006244	HER2 positive breast carcinoma	HER2 Positive breast cancer|HER2 positive breast carcinoma|ERBB2 Overexpressing subtype of breast carcinoma|Her2-receptor positive breast cancer|HER2 Overexpressing breast carcinoma|HER2 Overexpressing subtype of breast carcinoma	HER2陽性乳癌			
MONDO:0006245	hidradenocarcinoma	clear cell eccrine carcinoma|hidradenocarcinoma	汗腺腫癌			
MONDO:0006246	high grade surface osteosarcoma	high-grade surface osteosarcoma|high grade surface osteosarcoma	高悪性度表在性骨肉腫			
MONDO:0006247	histiocytic and dendritic cell neoplasm	histiocytic and dendritic cell tumour|histiocytic and dendritic cell tumor|histiocytic and dendritic cell cancer|histiocytic and dendritic cell|histiocytic and dendritic cell neoplasm|histiocytic and Dendritic cell neoplasms|histiocytic and Dendritic cell tumors|histiocytic and Dendritic cell tumours	組織球性腫瘍および樹状細胞腫瘍			Orphanet:98287
MONDO:0006248	hydatidiform mole	"HYDM|hydatidiform mole, recurrent|hydatid mole|molar pregnancy|hydatidiform mole"	胞状奇胎		OMIMPS:231090	Orphanet:99927
MONDO:0006249	hyperplastic polyp	metaplastic polyp|HP|MP	過形成性ポリープ			
MONDO:0006250	ileal neuroendocrine tumor G1	"ileum neuroendocrine tumor, well differentiated, low grade|carcinoid tumor of ileum|carcinoid tumour of ileum|ileal carcinoid tumour|carcinoid tumor of the ileum|ileal neuroendocrine tumor G1|ileum NET G1|carcinoid tumour of the ileum|ileum carcinoid tumor|ileal NET G1|ileum neuroendocrine neoplasm G1|grade 1 neuroendocrine neoplasm of ileum|ileum carcinoid tumour (disease)|ileum carcinoid tumour|ileal carcinoid tumor|ileum carcinoid tumor (disease)"	回腸神経内分泌腫瘍G1			
MONDO:0006254	intestinal type adenocarcinoma	intestinal-type adenocarcinoma|intestinal type carcinoma	腸型腺癌			
MONDO:0006255	intimal sarcoma	INTS	内膜肉腫			
MONDO:0006256	invasive breast carcinoma	BRCA|invasive mammary carcinoma|invasive breast carcinoma|infiltrating carcinoma of breast|infiltrating breast carcinoma|infiltrating carcinoma of the breast|invasive breast cancer|invasive carcinoma of breast|invasive carcinoma of the breast|infiltrating breast cancer	浸潤性乳癌			
MONDO:0006257	jejunal neuroendocrine tumor G1	"carcinoid tumor of jejunum|jejunum neuroendocrine tumor, well differentiated, low grade|carcinoid tumour of the jejunum|jejunum carcinoid tumor|grade 1 neuroendocrine neoplasm of jejunum|jejunum carcinoid tumor (disease)|jejunal NET G1|jejunal carcinoid tumor|jejunum neuroendocrine neoplasm G1|jejunal carcinoid tumour|jejunum carcinoid tumour|jejunum carcinoid tumour (disease)|jejunum NET G1|carcinoid tumor of the jejunum|carcinoid tumour of jejunum"	空腸神経内分泌腫瘍G1			
MONDO:0006258	juvenile polyp	juvenile polyp|retention polyp	若年性ポリープ			
MONDO:0006260	kidney medullary carcinoma	carcinoma of renal medulla|Renal Medullary Carcinoma|renal medulla carcinoma|renal medullary carcinoma|kidney medullary carcinoma	腎髄様癌			Orphanet:319319
MONDO:0006262	lacrimal gland adenoid cystic carcinoma	lacrimal gland adenoid cystic carcinoma|adenoid cystic carcinoma of lacrimal gland|adenoid cystic carcinoma of the lacrimal gland	涙腺腺様嚢胞癌			
MONDO:0006264	laryngeal adenoid cystic carcinoma	adenoid cystic carcinoma of the larynx|adenoid cystic carcinoma of larynx|laryngeal adenoid cystic carcinoma|laryngeal throat adenoid cystic cancer	喉頭腺様嚢胞癌			
MONDO:0006265	laryngeal small cell carcinoma	larynx small cell carcinoma|laryngeal throat small cell cancer|small cell carcinoma of the larynx|small cell carcinoma of larynx|laryngeal small cell carcinoma	喉頭小細胞癌			
MONDO:0006266	Leydig cell tumor	"Leydig cell tumor, undetermined|interstitial cell neoplasm|Leydig cell tumor|interstitial cell tumour|interstitial cell tumor|Leydig cell neoplasm"	ライディッヒ細胞腫	Leydig細胞腫		
MONDO:0006267	liver cavernous hemangioma	liver cavernous hemangioma|cavernous hemangioma of liver	肝海綿状血管腫			
MONDO:0006268	liver diffuse large B-cell lymphoma	hepatic diffuse large B-cell lymphoma|liver diffuse large B-cell lymphoma|diffuse large B-cell lymphoma of liver|primary hepatic diffuse large B-cell lymphoma|primary liver diffuse large B-cell lymphoma	肝びまん性大細胞型B細胞性リンパ腫	肝びまん性大細胞型B細胞性リンパ腫|肝びまん性大細胞型B細胞型リンパ腫		
MONDO:0006270	lobular breast carcinoma in situ	breast lobular carcinoma in situ|lobular carcinoma in situ (LCIS)|non-invasive lobular carcinoma of the breast|lobular Ca in situ of breast|lobular carcinoma in situ|lobular carcinoma in situ of the breast|lobular carcinoma in situ of breast|lobular breast carcinoma in situ|LCIS|non-invasive lobular carcinoma of breast|lobular Ca in situ of the breast|non-invasive lobular breast carcinoma|non-infiltrating lobular carcinoma of the breast|non-infiltrating lobular breast carcinoma|non-infiltrating lobular carcinoma|non-infiltrating lobular carcinoma of breast|lobular carcinoma in situ of the breast (LCIS)	乳腺小葉性上皮内癌			
MONDO:0006271	low grade central osteosarcoma	low-grade central osteosarcoma|low-grade intramedullary osteosarcoma|intraosseous well-differentiated osteogenic sarcoma|low grade central osteosarcoma|intraosseous well-differentiated osteosarcoma|low grade intramedullary osteosarcoma	低悪性度中心性骨肉腫	骨内低悪性度型骨肉腫		
MONDO:0006272	low grade fibromyxoid sarcoma	low-grade fibromyxoid sarcoma|low grade fibromyxoid sarcoma	低悪性度線維粘液性肉腫			
MONDO:0006273	low grade fibromyxoid sarcoma with giant collagen rosettes	hyalinizing spindle cell tumour with giant Rosettes|hyalinizing spindle cell tumor with giant Rosettes	巨大膠原線維ロゼットを伴う低悪性度線維粘液性肉腫			
MONDO:0006274	low grade vulvar intraepithelial neoplasia		低悪性度外陰上皮内腫瘍	低悪性度外陰部上皮内腫瘍		
MONDO:0006275	lung giant cell carcinoma	GCLC|giant cell carcinoma|lung giant cell carcinoma|giant cell carcinoma of the lung|giant cell carcinoma of lung|giant cell lung carcinoma	肺巨細胞癌			
MONDO:0006276	lung inflammatory myofibroblastic tumor	inflammatory myofibroblastic lung tumour|inflammatory myofibroblastic lung tumor|lung inflammatory myofibroblastic tumor	肺炎症性筋線維芽細胞性腫瘍	肺炎症性筋線維芽腫性腫瘍		
MONDO:0006277	lung lymphangioleiomyomatosis	pulmonary lymphangiomyomatosis|lymphangioleiomyomatosis|Lymphangioleiomyomatosis|pulmonary lymphangioleiomyomatosis|lung lymphangioleiomyomatosis|lung lymphangiomyomatosis	肺リンパ脈管筋腫症	肺リンパ管平滑筋腫症|肺リンパ管筋腫症		Orphanet:538
MONDO:0006278	lung papilloma	respiratory tract papilloma|lung papilloma|papilloma of the respiratory tract|papilloma of respiratory tract	肺乳頭腫			
MONDO:0006279	lung sarcomatoid carcinoma	sarcomatoid carcinoma of the lung|lung sarcomatoid carcinoma	肺肉腫様癌			
MONDO:0006280	lung sclerosing hemangioma	pulmonary sclerosing hemangioma|sclerosing hemangioma of the lung|sclerosing hemangioma of lung|sclerosing haemangioma|lung sclerosing hemangioma|lung sclerosing angioma|sclerosing hemangioma|Pneumocytoma|sclerosing Pneumocytoma|sclerosing angioma of the lung|sclerosing angioma of lung	肺硬化性血管腫			
MONDO:0006281	lung signet ring cell carcinoma	signet ring lung adenocarcinoma|lung signet ring cell carcinoma	肺印環細胞癌			
MONDO:0006282	lymphangiosarcoma	"lymphangiosarcoma of Stewart and Treves|lymphangiosarcoma, malignant|Stewart-Treves syndrome|lymphangiosarcoma|malignant lymphangioendothelioma|lymphangioendothelial sarcoma"	リンパ管肉腫			
MONDO:0006283	lymphoepithelioma-like lung carcinoma	lymphoepithelioma-like carcinoma of the lung	リンパ上皮腫様肺癌	肺リンパ上皮腫様癌		
MONDO:0006284	major salivary gland carcinoma	major salivary gland cancer|carcinoma of the major salivary gland|major salivary gland carcinoma|carcinoma of Major salivary gland|carcinoma of major salivary gland	大唾液腺癌			
MONDO:0006285	major salivary gland carcinoma ex pleomorphic adenoma	major salivary gland carcinoma ex pleomorphic adenoma|carcinoma ex pleomorphic adenoma of Major salivary gland|major salivary gland salivary gland carcinoma ex pleomorphic adenoma|carcinoma ex pleomorphic adenoma of the Major salivary gland	大唾液腺多形腺腫由来癌			
MONDO:0006286	major salivary gland mucoepidermoid carcinoma	mucoepidermoid carcinoma of the Major salivary gland|major salivary gland mucoepidermoid cancer|major salivary gland mucoepidermoid carcinoma|mucoepidermoid carcinoma of Major salivary gland	大唾液腺粘表皮癌			
MONDO:0006287	malignancy in giant cell tumor of bone	"Dedifferentiated giant cell tumor|malignant giant cell tumor of bone|giant cell tumour of bone, malignant (morphologic abnormality)|bone giant cell sarcoma|giant cell tumor of bone, malignant|giant cell tumour of bone, malignant|OSTEOCLASTOMA, malignant|Dedifferentiated giant cell tumour|giant cell bone sarcoma|giant cell tumor of bone, malignant (morphologic abnormality)|malignancy in giant cell tumour of the bone|malignancy in giant cell tumor of the bone|giant cell sarcoma of the bone|malignancy in giant cell tumor of bone|malignant giant cell tumour of bone|giant cell sarcoma of bone"	骨巨細胞腫瘍における悪性腫瘍			
MONDO:0006288	malignant adrenal gland pheochromocytoma	"malignant adrenal medullary pheochromocytoma|malignant pheochromocytoma|pheochromocytoma, malignant|pheochromoblastoma|malignant adrenal gland chromaffin paraganglioma|malignant adrenal pheochromocytoma|malignant adrenal gland pheochromocytoma|malignant adrenal gland chromaffin tumour|adrenal gland pheochromocytoma, malignant|malignant adrenal gland chromaffin neoplasm|malignant adrenal gland paraganglioma|malignant adrenal gland Chromaffinoma|malignant adrenal medullary paraganglioma|malignant adrenal gland chromaffin tumor"	悪性副腎褐色細胞腫			
MONDO:0006290	malignant germ cell tumor	"malignant tumour of germ cell|malignant tumor of germ cell|germ cell tumor, malignant|germ cell cancer|malignant germ cell neoplasm|malignant neoplasm of the germ cell|malignant tumour of the germ cell|malignant tumor of the germ cell|malignant neoplasm of germ cell|malignant germ cell tumor|cancer of germ cell"	悪性胚細胞腫瘍			
MONDO:0006291	malignant jugulotympanic paraganglioma	malignant jugulotympanic paraganglioma|cancer of jugular body|malignant neoplasm of jugular body|malignant jugular body neoplasm|malignant glomus jugulare tumour|malignant glomus jugulare neoplasm|malignant tumor of glomus jugulare|malignant glomus jugulare tumor|jugular body cancer|malignant tumour of the glomus jugulare|malignant tumour of glomus jugulare|malignant neoplasm of the glomus jugulare|malignant tumor of the glomus jugulare|malignant neoplasm of glomus jugulare	悪性頸静脈鼓室傍神経節腫	悪性頚動脈鼓室傍神経節腫		
MONDO:0006292	malignant mesothelioma	"advanced malignant mesothelioma|diffuse malignant mesothelioma|asbestos-related malignant mesothelioma|malignant mesothelial neoplasm|MESOM|malignant tumour of the mesothelium|malignant mesothelioma|malignant tumor of mesothelium|malignant mesothelial tumor|mesothelioma, malignant|malignant mesothelioma (disease)|malignant mesothelial tumour|mesothelioma, somatic|malignant neoplasm of mesothelium|malignant neoplasm of the mesothelium|malignant tumor of the mesothelium|malignant tumour of mesothelium"	悪性中皮腫		OMIM:156240	Orphanet:50251
